2023-03-07 15:00,22460.09,22461.31,22453.11,22455.19,354.49623
2023-03-07 15:05,22454.75,22458.94,22447.62,22451.52,420.5224
2023-03-07 15:10,22451.24,22458.0,22437.18,22443.18,641.00822
2023-03-07 15:15,22443.18,22450.26,22428.12,22431.81,663.13673
2023-03-07 15:20,22430.93,22442.43,22429.23,22435.43,511.53436
2023-03-07 15:25,22435.43,22440.0,22430.21,22438.41,369.29891
2023-03-07 15:30,22438.72,22449.0,22431.6,22435.88,555.76069
2023-03-07 15:35,22435.88,22439.36,22408.09,22428.23,1388.90297
2023-03-07 15:40,22428.23,22437.6,22426.36,22437.36,241.83405
2023-03-07 15:45,22437.0,22441.67,22432.29,22437.11,402.20746
2023-03-07 15:50,22437.11,22443.77,22432.31,22436.37,432.24045
2023-03-07 15:55,22436.37,22444.29,22434.42,22438.52,477.70141
2023-03-07 16:00,22438.07,22441.59,22427.0,22433.47,619.23323
2023-03-07 16:05,22433.47,22438.78,22424.2,22431.62,446.65271
2023-03-07 16:10,22431.62,22449.99,22427.85,22447.78,559.92933
2023-03-07 16:15,22447.3,22453.9,22443.67,22445.64,410.74835
2023-03-07 16:20,22445.26,22446.11,22410.24,22423.54,909.15523
2023-03-07 16:25,22423.52,22432.02,22420.01,22425.3,412.92367
2023-03-07 16:30,22425.74,22435.85,22421.26,22432.13,420.29436
2023-03-07 16:35,22431.79,22439.82,22429.85,22431.53,383.47712
2023-03-07 16:40,22431.53,22433.86,22423.02,22429.86,348.60986
2023-03-07 16:45,22429.86,22433.49,22415.77,22420.69,454.16354
2023-03-07 16:50,22420.29,22431.96,22420.0,22423.69,383.21085
2023-03-07 16:55,22423.46,22429.13,22413.18,22419.71,533.90932
2023-03-07 17:00,22420.29,22421.68,22411.4,22412.25,706.9201
2023-03-07 17:05,22412.25,22418.5,22395.05,22399.4,792.89239
2023-03-07 17:10,22398.62,22407.28,22395.05,22400.72,512.67506
